X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
1.476711736,-3.439486513,-1.263320578,0.751239757,-0.972289071,-0.288080216,1.247185369,0.68905892,3.017690385,3.560900029,-0.117806459,3.587728107,1.124252077,1.905105139,-1.871397623,-3.093770243,0.65471841,-2.894293714,1.10922797,-2.086630601,-0.67171589,-1.423283907,2.407461787,-0.556476509,0.493637608,2.526516903,1.460116812,2.067235369,3.17001001,0.732864862,-1.88316279,2.089266498,1.136135949,0.445172742,-0.94930113,1.430695858,2.320893111,1.912343507,-1.457308668,4.196943433,-1.974862363,-4.211986524,-2.427110886,-0.194336525,0.017373495,-0.213087644,-1.692093549,0.780236766,0.675520799,-1.266209458,-0.629321012,0.233746005,1.138535141,-1.529888566,1.674462291,1.301288625,2.435495572,3.076884981,3.040929844,0.537563762,0.506885858,-0.450396015,-1.631963576,-1.990922354,0.181958304,-0.007159947,1.111271814,-0.167376006,-3.511497625,3.120424427,-0.798561659,1.191345591,0.433923,-1.488254883,0.682058921,2.122837603,0.285570395,-0.227013162,0.552284249,-1.96263117,1.304493718,-1.802265101,-2.392448646,5.128136299,0.949993891,1.054899357,2.914175708,-0.522435876,-0.50824784,2.439424082,-1.369601365,-3.745928008,-1.690517864,0.903245412,-1.632312223,2.256776043,-0.203968188,-0.222040192,-0.626116157,2.080351804
-2.727519491,-0.232108902,-0.409776319,-2.93218492,-0.976510845,0.118498257,-1.179753978,0.932932207,0.205889354,0.414704451,0.436432811,0.941334129,2.737432984,-0.022086935,-0.577774051,-1.250884703,-1.252465488,2.278364333,-2.296172356,-0.979945603,-0.243344428,1.971482049,-0.085329736,-0.073569243,0.242270797,2.725772966,2.00933259,3.130814714,-1.421168444,0.807156207,-0.509628712,-2.252738809,-0.279544741,1.291787958,4.236814134,1.943407768,1.966273732,1.826255903,1.370267442,0.400081459,-0.619216997,1.195460939,-0.480689508,1.288346339,-1.388276935,0.393091375,2.48673522,1.328042116,3.843718515,0.373974251,0.852886995,0.831510259,1.349127769,2.23669569,1.323149494,4.51339685,4.292254059,1.096685871,-0.488204634,0.847302581,3.321967364,0.997082054,1.059605352,-0.258359145,1.239673343,1.291806099,1.89513819,1.831142161,4.24200901,-0.180756406,-1.733268118,1.800956317,3.151627618,0.759041105,0.417302298,1.49443795,0.191126556,4.077673948,-3.952925757,-2.11355466,2.23106509,-1.031679295,0.454573175,4.888760768,0.439177804,2.292486296,-0.265530078,1.836083695,-0.688397417,0.456570112,3.453660385,1.376117473,-0.813564633,0.162059819,-0.908426409,0.400777093,1.51587131,0.361692291,-1.971851294,-0.186594644
-2.949599543,0.629117142,1.198823859,1.050342099,-0.312681498,0.100864213,-1.423358407,-2.31810152,0.307785241,1.84861194,1.006718585,2.136521466,2.376363112,1.078021527,-0.429741763,-0.06837885,2.611926029,-0.83038979,-0.658379932,-0.567364116,1.366466903,-0.615816528,1.614942019,-0.431819664,0.109448272,-1.547642022,0.042934834,0.635486619,0.298164856,3.418145343,2.644759521,1.655502372,1.265535088,-0.368519796,-0.304027302,-1.993942601,1.425717765,-0.609585546,2.75591943,0.65235839,0.587007981,0.049933962,1.608394574,-1.08465268,-2.816988336,-0.041552955,-0.015749925,0.087244883,-0.132966116,-1.296410938,0.469781466,-2.612273652,-0.414889121,0.372645195,2.721837703,-0.831140883,2.656752448,-0.346611544,1.227527012,3.549776076,-1.572421209,-0.613005122,0.806469149,-1.320658614,-3.652724558,3.736402952,-0.129940872,1.072910075,-0.878383257,-1.028635346,-2.110546551,-1.164377526,-0.574328079,3.92168689,2.420465579,0.081284307,-0.371984171,3.92858961,2.680680743,-3.548570844,-1.305654858,-0.233098361,3.018038541,-0.669791127,-0.064918881,-2.317209734,-0.743422337,1.845794732,-0.608260571,2.611732862,-1.450817991,0.805484733,-0.268898097,-1.514190466,-0.46682803,0.380543776,2.376169881,1.719959611,0.934293805,1.849657936
1.613054504,4.284171519,0.162820777,-0.926516261,-2.024713671,2.498020161,-0.682840682,1.851999786,0.263827284,-1.033423518,0.44120308,1.154098039,-1.769606118,-0.013137127,0.617697042,1.365903166,1.23201969,-0.28210627,-1.475052181,0.548033912,0.051442226,-0.440535356,1.574964914,-0.536247784,-2.269624928,-0.364537173,1.640022687,1.072370382,-1.106915894,2.636145861,0.227634633,-0.475648407,1.693969935,-1.403210282,3.058977481,-1.13794401,1.652346006,1.928485367,0.061578879,4.155254727,-0.040319403,1.386973813,-2.565622601,-0.133124669,1.042199345,0.620204939,-1.578823781,2.104660072,0.983622111,2.840136114,0.132125026,-1.073641041,-1.516626973,-0.743621094,-3.039819356,-0.736014616,2.303293237,-0.540357302,-0.605847552,-1.744198702,-0.983973022,0.843931759,0.564655154,0.27637768,-0.071498165,2.446203973,2.733040397,-0.498188125,1.010909191,2.235441434,1.053339195,0.352453459,2.157190323,-0.044417516,2.907217285,1.637465594,-0.66597008,-0.362010786,3.186042461,2.23410744,-3.060525938,-2.553130466,0.891664171,0.280381015,-1.170312695,2.311664577,-1.162164504,0.837159335,-0.923718961,1.648896878,0.36103582,2.063515744,-1.190676544,1.575950285,-1.40382395,-2.560715873,-2.70174532,-0.468036906,-0.716430088,-0.300419046
2.466149695,0.291396666,-1.204554048,-0.506461386,-0.376846934,-1.313572158,0.056810153,2.115895023,2.557401052,2.455433516,-1.993562368,-0.572496493,-1.553811288,2.011315629,-1.695394391,-0.497262412,-0.399931117,-0.344982296,-0.147892794,-0.823207791,0.778559257,1.462983473,1.479463495,-2.318984788,-0.731224133,1.537962822,-2.438065058,-2.953972521,-1.594374283,1.772304639,0.610760152,0.173427812,2.016007068,-1.17286619,-1.996272824,1.482433868,-2.807732486,-0.04085143,-0.798733529,1.511997681,1.999573121,-0.341255112,-0.299549525,0.226932946,-0.964878032,0.901194475,-1.488748101,-0.718978115,1.150668124,-0.286366701,-0.485754811,-0.757657982,2.946661681,-3.17771199,2.230789305,1.492813578,1.468631288,3.107092101,1.068414734,-1.737290862,2.304448006,-1.466555718,2.538831759,0.864828282,-0.152662342,1.320977981,4.316549628,0.523842436,-0.226077645,1.093257246,2.28963995,1.617433791,5.549934796,1.640987457,0.552027583,-0.579496515,2.73177718,-0.5501893,-1.449512167,-1.025293676,0.623770894,-1.948707379,2.085321709,-0.176356731,0.799661951,3.751293054,-2.265349115,2.615083174,0.437988815,-1.334949971,1.640543759,-3.064791463,-0.548982035,1.672522825,2.671129933,-1.025276056,-0.433640077,0.915390621,0.666917241,2.62644454
0.162450994,2.688048671,2.772847248,-0.093782493,4.935844174,-0.323694909,-1.377353238,-0.257567467,0.570550285,-0.479819088,2.814732209,-3.344033313,1.636029247,-0.149625179,-2.69368595,3.229760267,2.027094339,1.344352663,-1.451719493,5.13916524,0.438511501,2.590924041,-0.518784387,-1.442795152,-0.83141693,3.762078194,0.441172637,-0.558982986,1.893646279,-0.673452547,-0.27519364,-2.547962574,2.231704391,-1.135754557,3.462718523,1.623868415,-0.220558725,0.659468951,0.855552653,-0.90649036,0.094733749,-1.488458865,1.406741288,1.509715903,0.35965186,0.93217523,-2.021788241,-1.915506191,-0.930883963,0.637196055,-0.529375712,4.480778232,1.028078259,2.7335735,2.038712707,1.633554822,1.016677622,0.633296177,1.880640275,0.624544984,0.69026279,1.238606601,2.097255173,0.278607487,1.946583389,1.584596177,2.111123388,-1.663458718,2.997022677,2.049113252,-0.994802687,4.504964219,-1.610330923,1.456480042,2.000200175,1.290340069,2.471443902,0.642946995,0.970389176,-0.862734397,0.945859587,-0.353526049,2.480436227,-3.301187952,2.519067059,0.729624968,1.567895037,-0.166156631,0.122219941,-1.481530987,0.613306466,0.514179182,-1.950206928,-1.540286804,-1.692321827,0.931136468,0.112270739,-0.090062627,5.033613934,2.358518254
1.30871937,-0.943892398,-1.082212757,1.653159663,-0.965583695,-1.339450561,2.210086191,-0.029496103,-1.494895311,1.236484636,0.500504963,1.723627755,1.142091513,3.801362843,3.983051965,-3.70829946,2.919019312,-0.853424555,1.990086921,0.823604358,-1.281384923,0.700129627,1.07572833,-0.762368649,-0.732331689,0.208764053,1.615544153,-0.883118977,1.198629104,-2.461829348,-0.50507939,1.817132372,1.859325414,-0.397591499,1.405700695,3.602074623,0.698884117,2.011553046,-1.260661946,-2.026772701,-2.146702668,2.964216035,-2.429753457,1.059772575,-0.848615965,2.312692228,0.164259063,-3.747581418,-2.267240848,-1.213873636,1.601531898,0.545833389,3.619763462,-0.804815957,3.363688989,-0.904638908,-1.499673051,2.067665288,6.094273279,3.220426852,1.092201924,1.40333169,1.732964798,-1.21580501,0.575936714,2.344278127,1.71817431,1.51580261,0.149530839,1.918396584,1.658464633,0.911138759,3.467953013,0.279283198,3.663486151,-2.141550371,-2.565712356,1.642624329,1.791140085,0.896279481,1.420558103,0.218101732,0.931182042,0.215809641,1.116017353,1.306068984,0.779711958,2.095600988,-0.035316055,-0.679627664,0.795902367,3.001322178,2.885920622,2.836496649,3.638717696,1.180452699,-0.609219327,-0.638952172,0.405782366,-1.123385596
2.806892972,1.3125365,0.66798793,-2.781025907,0.466640877,0.622272545,3.122714386,1.490604615,-2.0823136,3.764379754,1.713527033,1.266597501,-0.09998013,2.423120098,1.153955981,-2.060578671,-3.836092964,0.350156607,0.820493717,1.40267002,0.447803953,0.351924234,2.638314214,0.152305943,4.894902279,-1.095759265,0.443316917,-1.313391266,0.73461592,1.387221023,3.829948569,-1.274944218,-2.600600803,1.013324096,-0.685247993,0.297474124,-2.260909763,-0.769037641,1.67629475,2.643537535,-1.451962427,0.55010007,3.29511431,2.167110574,-0.817017586,-1.147199201,1.694780748,-3.754671635,-0.458794018,-1.492030586,1.465778249,1.580506958,0.882832206,2.207393019,2.981889368,0.430018916,3.093311318,1.324311798,-1.542591486,-0.36633329,1.154476655,1.432478863,-0.17482402,0.472024894,1.500003823,0.666723469,2.228038281,1.486180926,3.91070893,-1.538919064,1.930766628,1.443753324,-0.253129642,-3.210092673,5.064928474,0.058616406,1.961389297,0.46444151,-0.755800767,1.19491935,1.818391633,4.149552337,0.565450592,0.195480004,-0.22680627,-0.293173469,1.368590036,2.773993934,-0.306398791,-1.653418587,1.338196489,-0.746599173,-1.183081182,-2.180138243,-0.218709238,0.228985917,1.902622615,0.814765884,0.177318054,1.269473295
2.491575235,1.035610961,3.176082413,-0.853943597,-0.059280516,0.529805127,2.58913931,-3.080391204,-0.388413246,-1.331695424,0.14112344,2.135307844,1.407176261,0.372482986,0.140846766,1.883641327,3.728229828,2.231759073,-0.61291594,-0.029913529,-2.629723534,1.868833862,4.892033869,-1.193255712,1.219645894,2.222891434,0.735077221,3.599940794,1.72500722,-1.567986579,2.216944628,2.544472292,-0.722466452,-0.987788766,-0.076348958,0.215623292,0.35842861,-0.555303812,-0.441718422,-0.749690755,0.337842681,1.518822736,1.755298548,0.992140746,0.286316999,-3.02372961,-0.088522282,0.653878718,3.448815311,0.347436918,-1.641531264,-1.545893071,-1.329164964,-0.775811138,0.559531475,-0.577677343,2.454608047,-0.13202519,-0.615287169,-2.336935571,0.67750452,2.414024746,2.679285562,0.857537399,-1.872358803,1.288284125,-1.012760761,-1.371203901,1.579734614,-0.871169414,1.300027287,2.112494111,3.220030567,1.07032983,-3.632731463,0.42119663,-1.518568436,2.697703567,-1.384320575,0.464954829,1.069514703,-0.621627248,-1.234482622,3.173623578,0.053558371,0.869049468,0.014908992,2.447166582,1.601552344,2.493816659,2.378072466,2.600681674,0.555282287,-0.352550455,0.659139651,1.035240515,-2.059903729,3.942718745,-2.609697894,1.291328734
-0.692882287,1.175552292,2.842264704,2.782438566,-0.919994972,0.78873169,-1.708480745,0.52811344,-0.799813113,0.676543504,-2.50109944,-2.140630444,-0.252561395,1.945171156,0.177911108,0.438519797,-1.215864766,-1.788936118,0.234143302,0.174034321,-2.135737581,-0.787691265,2.349320199,0.862617706,-0.215109032,1.76038026,-1.705838774,2.577349453,-1.453206992,-0.187782699,0.63029902,-5.736346386,3.362596511,-1.156926828,1.198365012,0.019727715,1.782680942,1.420044824,-2.523013735,1.086813408,2.406362926,1.94488134,-1.104265297,0.536212017,1.918372247,-0.957211608,-1.591861602,3.96621692,0.129729218,1.516837762,0.9451148,-5.309847478,0.922647873,2.994113822,1.70120846,-0.649072287,0.016752071,1.491456143,-0.435349944,3.832400863,2.933048914,-0.203298493,1.896486129,0.573425039,-0.857565126,2.027650827,3.701832233,-0.141501278,1.150153225,-1.550222142,-2.643987178,1.479062486,4.808603136,-1.126994979,0.20931989,1.685796948,2.645517167,2.218240915,0.356260766,2.116863783,1.725248234,-2.949574578,0.634085607,2.283980972,0.960157296,3.09374989,0.459933384,0.849299164,1.000891288,0.982172302,1.982489069,1.495813226,1.002351302,-0.953961524,2.695541519,-1.089447748,-0.016958608,2.399109014,3.718487446,-1.617714958
