X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
2.001555634,0.65704027,-1.89747988,0.929489498,3.19502126,-2.112804843,0.778905816,-1.163960089,-0.150526274,1.651720166,0.33031814,-0.292633413,-2.002129272,-1.931621778,-0.48738115,0.765139721,-2.637098072,0.849057702,-0.878890939,3.149472717,0.32792454,-1.384428887,-1.355657608,2.138688451,-0.528756359,-1.015664907,-1.023624753,-0.366666432,2.120066468,1.252824208,2.455064482,1.216294174,3.601290996,0.479738283,1.396271454,-1.62624326,0.916118792,-0.965279855,-3.972569797,-1.45868836,-0.002543489,1.40180088,-1.349375868,-1.03811838,-0.421582303,0.327098334,3.335390577,1.593396586,-1.824596237,0.787798639,-2.106606588,-1.462135773,-0.89175939,-1.013110997,-0.641660434,2.212612033,1.682374228,2.11286447,2.946048801,0.531801853,0.07899943,-0.40009317,3.028434939,2.976399776,-2.832263881,-0.267874833,-3.238611932,1.07350792,2.95450188,0.098209203,2.972200934,0.31320103,2.92590784,0.330695426,0.221973907,1.132742151,1.29116637,0.220615501,1.017620781,2.113781335,0.647546501,-1.539570162,1.099932996,2.621264062,0.871291033,-0.279121,1.347755971,2.196688544,0.023807894,3.193615998,-0.668351857,2.543279551,-1.549847759,2.223629898,2.249963522,-1.014608394,2.073920224,2.096961972,0.125205675,0.074978438
-0.23881274,4.447848676,0.070785532,-0.741589073,-0.746470074,-0.411148666,1.498393668,-1.202562124,-0.056182602,-1.608287137,1.437147633,0.815913828,-2.808602356,-0.502531387,4.433378446,-0.780571308,3.592358263,0.857441978,1.437582353,1.757386363,0.489897675,1.094667731,1.92233229,-0.420789688,3.59746194,1.86628347,-1.745410169,-0.73818766,2.349218871,0.230218752,-0.240612737,1.675071049,-2.150313224,0.585825359,2.413032288,3.564328365,-1.719221977,1.071796294,2.140418574,1.595927177,2.872551299,3.736643487,0.256334909,1.268733655,1.953838279,1.990733233,0.852982238,-2.294345758,-0.391922175,-1.981503933,-1.423229799,1.420453078,1.12970793,0.746140592,0.417348935,-0.401891643,0.905875092,0.383518639,0.836722436,1.203774841,-1.2095721,1.176000692,3.551302358,0.287987757,1.005572978,0.450235776,2.824397282,0.132874128,1.329199882,1.988223192,0.34344203,-1.829014468,-2.463732,1.987168771,3.038811567,0.002222836,0.228226613,-0.09864058,3.232657903,0.214763054,1.584418055,2.142375338,2.225652308,2.802581765,-0.457479893,-2.649040261,-0.108562004,0.465882639,0.483199276,3.438260918,-1.660635427,0.268711706,0.08262444,1.474542741,-2.302368184,0.666116634,2.080180389,2.19165247,1.162516006,1.091036676
0.844181808,-1.453309116,0.871484214,-0.296363723,0.038562051,0.802853165,0.771656639,-0.199743531,0.201834221,2.09038709,0.657524553,-0.181845202,1.425554232,-1.645958236,1.992593773,-0.309088108,1.19897082,-0.24261665,2.17081544,-3.636502353,-3.330598273,0.073742753,1.740585752,-0.543067421,2.759891601,1.637119554,1.622569366,-0.03638263,0.622712799,-1.397811101,1.001970173,2.85639801,-1.15714563,2.387494574,-0.077847135,3.460452148,1.677357569,2.21328676,1.117158944,1.183543151,-2.64859305,1.123641705,-2.779438249,-2.506888388,1.149137795,2.107759717,-0.910351059,-1.027034256,-0.97896483,0.424770959,-1.023121974,1.626512916,-2.326366919,0.175414715,1.810102335,-0.249516237,1.506017148,-2.589092845,0.323186687,-0.679307996,2.549230275,-1.71909845,-1.000019373,-0.677885222,0.491797149,0.457784424,2.976872245,2.070560616,2.467983896,1.68087333,0.25106125,-0.966310128,2.851571529,2.617100039,1.734671477,1.424488626,0.493982486,1.761372395,-1.019662994,0.502902683,1.01764485,-0.192401724,0.880386912,1.847144977,-0.161295055,2.8641301,-1.980758032,-1.14533125,-1.72382218,0.103984933,-2.029473591,-0.035960263,-0.103872158,-4.253779125,1.125456333,1.262517186,-1.705580633,0.36687606,1.586164289,-0.978480279
0.404575793,-2.28908959,0.971372179,-0.437610196,0.021815016,2.282548277,1.736825724,2.474421257,1.765337509,3.294620468,-0.570248856,-0.490422446,0.787787223,3.596035645,0.386443193,-1.108801926,0.642737952,-0.400522347,0.472482885,-1.50919384,1.389413438,0.034693771,1.372089189,0.966987671,0.862153403,0.557570407,1.497566041,0.241272378,-1.8312178,-0.662979615,-1.689984427,-1.215688731,0.659662394,0.840445214,2.78321905,-0.313101347,1.798542243,-0.245665822,3.760438458,1.308526115,1.1900328,-0.595283897,-3.220011985,-0.628791578,1.183739513,-2.153599073,3.401937857,1.278146563,-1.040924977,1.009477808,-0.597375428,2.389958618,-3.320086856,0.415956379,5.006356693,1.444138551,-0.136979997,-0.237660033,1.596652105,3.552901491,-0.195933014,0.204560516,1.761455699,1.195389629,1.597963574,2.010316607,3.787505652,3.855776376,2.646040497,3.436209191,1.828651231,2.385399756,0.208232324,0.676442686,-2.833032244,-0.287140337,-0.426753704,-0.478738519,-0.486272704,-0.232563762,-1.201274891,2.411132453,1.365626251,-1.666247019,1.076936655,-0.483930802,-0.274016688,2.382073856,-0.959042628,-0.845840234,1.360607146,1.959740692,-2.069868306,0.286601149,0.742816212,1.068731803,-2.495480135,2.483668647,0.747592705,-2.806785176
2.02114616,0.129057778,-0.060655346,2.281528145,0.79744164,3.087270777,1.044709706,-2.523548884,0.472769888,0.992284437,1.736243525,1.439618869,1.479241745,0.056730389,-1.214786797,1.280038893,-0.982557526,-3.295631143,-1.276434103,2.589602975,1.834460656,-0.862388663,-0.263401085,0.973903174,2.57740051,-0.846294279,0.324066439,1.641304628,0.174089689,1.35859531,0.739582817,-1.506702736,-0.236619773,1.929188495,-2.4073732,3.022103919,1.406904238,-0.950336831,0.261968281,1.801364193,-2.838399548,0.066336433,-0.280266552,-0.489989968,-1.525666984,-0.86730271,2.819930149,2.478117006,-1.964302569,5.021168096,-1.047378052,0.69168274,-2.021997359,-2.474631772,-1.526109867,0.698964067,1.111876852,-1.527379113,1.426867522,1.439721782,2.004701663,-1.219236522,0.366314785,1.625149288,-1.344789833,2.627041901,1.684320723,-0.064733298,-1.229390628,2.359960889,3.091772958,1.516171637,4.223550776,0.82767701,-3.066762151,0.593973339,-2.340359205,1.681698196,-0.041179423,1.200121445,2.563814445,0.300893879,-0.130880193,3.367575445,1.025320353,3.567463319,-0.000210151,-2.028454406,1.942425045,0.872171846,-0.565130292,2.39199751,2.915679214,-1.217148158,3.035790814,-0.688559438,-2.984710649,3.370571259,0.911752313,0.007847014
-0.965247264,-0.373898277,-0.702841577,0.862161777,-1.093599817,2.201710363,5.209961932,1.73737375,2.076041383,2.223810884,-0.477079409,2.371693234,0.089978368,1.848412958,0.626974577,2.642903291,0.996029189,-0.3620639,0.72523221,2.263132502,1.763266443,-2.364350846,0.588394893,-1.841820369,0.220980464,-1.359350789,3.436697212,1.556540677,-0.941166731,0.188617927,1.243593653,-0.232380444,0.800162573,-1.591653049,3.39164881,-0.891210756,-0.037606436,1.671847666,3.652588003,0.518365894,1.348365591,0.711625066,2.89090943,-1.132303118,1.830030496,-2.173120697,-2.888077483,-0.74430081,0.344491985,0.778651387,1.732600557,1.646494015,0.124724697,1.056109283,1.93489426,-1.707241385,2.316538284,3.39771245,-0.685423149,-0.157170527,0.144965797,1.448931243,1.04078596,0.568619003,-0.824323388,0.01677188,0.186202478,-0.412763991,1.818620837,-0.04488932,0.458133291,2.634707522,1.39981145,-0.4102882,2.019036253,-0.313327694,0.416998071,0.095899828,0.402387001,1.086570906,5.485540543,-4.027677927,0.704838495,-1.879472959,1.598343463,-0.821499526,2.928149329,2.317129694,-1.90587367,-0.107034714,-2.450886074,-2.999534059,1.2705819,0.798296957,-0.697729219,2.215834437,-0.984686627,0.918615287,4.182046392,0.048726695
2.526974083,-0.037647098,2.794551023,-3.017952276,3.219130615,1.999087703,0.837517974,1.087736843,-1.235708629,-0.888239954,-0.079824761,3.712363216,2.87685119,0.317888808,0.922045019,-0.038909924,2.509522195,-0.514697691,-0.42620461,-1.982962539,1.078515217,-0.224956861,0.165468654,-1.244801437,-3.68849949,1.865246464,0.546264531,2.030001855,-0.514952616,0.70512374,1.613697609,1.721770873,-0.354343248,0.489134488,-1.409629719,1.041537055,0.755913618,0.672899408,-0.938690788,0.396217583,-1.789211258,3.174373024,-1.141304875,0.231554966,1.227688043,-0.40352908,-1.335690495,1.623192816,0.751848933,-1.656429512,1.412815853,1.245434389,1.645997441,0.009764014,0.816746773,1.492081314,-2.735786986,-0.033694817,1.764421773,0.719436953,-1.480307965,2.025707477,-0.168112717,1.220554552,-2.79767699,2.691111481,2.483814617,0.35678616,0.295569522,1.127040748,0.556761509,-1.257064126,3.431666103,-2.731832843,-0.779702749,2.31653277,1.73100549,-0.794417557,2.177083698,-1.544496484,-3.672227353,-1.113705748,-2.166434052,2.910613359,1.864829587,2.010893035,-0.291566749,0.114857473,-3.507032033,0.17557584,2.956632459,1.11556005,-3.021352193,-0.20131978,2.367345543,-0.684194929,-1.958761715,-0.357263754,0.434541669,3.22095853
3.318520116,-2.028830018,-0.343546977,1.290212902,0.884819083,-1.7819124,-1.186255977,1.470094662,-1.639709749,2.142561941,-1.380300631,1.962365643,1.14484277,1.712116249,0.850593797,-1.335292347,-3.335044937,1.925852664,1.140528751,-0.875444026,0.993457674,0.539597634,1.344794092,-0.731213599,1.384272323,2.428861124,-0.313615016,-0.362247219,0.309493032,0.044267397,1.242711168,-1.260300973,0.38302772,1.093794588,5.141597093,2.353259944,0.92788783,-2.127795031,-1.39017495,1.645836764,2.367647063,1.739557899,-0.728675845,0.43185542,-0.256697231,-1.817678436,-0.832677621,-0.255427601,-0.120232805,-0.34186959,2.515808922,3.322433986,2.033084615,-1.760144875,-1.740066179,-1.071760744,1.266440971,1.36209141,-1.278594031,1.86980735,0.604217101,2.243205782,1.415466008,0.745688654,-0.730191404,3.049698377,0.871680495,1.204465622,0.122413522,4.044393456,1.884607864,1.05632112,2.871186968,5.600156407,-0.673223438,0.94052414,-3.071130358,0.987942341,-1.292796495,-0.555198794,0.564071946,1.601338949,0.880085461,0.37560782,2.21319188,1.767222735,-0.156463378,-1.005051044,-0.130101869,-0.072368378,1.480790328,0.444304028,-0.296597772,1.712197779,0.587148764,1.849862887,1.488700632,0.094606678,1.225020008,2.023832558
4.449853012,0.370512325,3.201561568,-1.278294483,3.431012761,0.254148909,0.867493702,-1.875411338,0.287238512,-0.401069051,2.859535244,-3.387993652,-0.70598586,4.963147917,1.50982515,0.580636882,0.646547967,2.866951436,0.842814509,2.765396247,1.322193641,-0.350618473,2.641715165,-2.046556409,-0.0926946,0.224156156,-1.028348237,3.717161655,-2.357154323,4.462599587,3.25150359,0.125322644,2.11999903,3.131633752,-0.90520238,0.711951453,1.095209279,-4.146360936,0.137666277,1.462272633,2.457988063,2.821618265,1.149924824,3.150454336,0.919906089,0.858039902,2.260673061,1.028833134,1.007327344,1.951195657,-0.405159778,-0.068883608,-0.863719468,-1.232746929,0.703386093,1.719978974,1.333042509,0.251353007,0.802689955,-0.523767603,0.869335779,2.559951211,-1.306674324,1.2570368,2.350206967,-0.681918373,-1.005089283,2.352554069,-0.86455645,-0.278120028,3.346129507,-1.849023185,-0.256195303,1.381083528,-1.737710332,4.051488473,0.191811814,1.120723327,-2.390618425,1.047236478,0.742109485,2.605196071,-1.623066205,-0.52690116,1.347186563,-0.825486232,-3.235588846,1.496480058,-0.65662114,2.434181532,-1.452225147,0.465739367,-1.642728336,-1.487504719,1.912355705,3.596407939,-2.893639223,-2.466865677,1.002745259,-0.351070389
1.047735857,0.072292309,0.682847893,-0.110474774,-1.481791067,2.238116682,-0.21844412,0.606980851,-0.311739756,-1.578154591,-0.964331491,3.750260061,-1.310896614,0.074331784,-1.987506726,-1.657714334,-1.279505408,1.630571168,-0.143629202,-1.307544676,0.008202585,0.595328177,0.450987709,1.465457103,3.456843591,-0.042475151,-3.93533388,-1.235714931,1.455227041,0.614701581,-0.309223848,-1.047141663,0.243706215,0.181127749,2.132812318,2.382071328,1.427952355,2.480432141,0.52837048,0.37690494,-3.14085361,2.20881999,-0.805710166,4.923375515,-0.757893783,-1.110080853,1.807700883,2.933194324,1.003712856,3.152752393,4.613739765,0.767122889,2.003446333,2.907295143,1.75534265,1.140470688,-2.163933853,0.281673118,3.83876753,0.753636711,-0.888954059,1.522014272,0.98095196,-0.243622629,0.522244963,2.843607893,3.071226298,1.210578883,1.731828002,1.822286401,1.766569721,5.204464274,0.092875763,0.205642959,1.926350247,2.767414195,0.38301089,-1.972195012,2.19320865,1.366285985,0.582700435,-1.767642963,0.118613253,2.316725712,-1.171492802,0.788138834,0.002216335,0.074484443,1.14324223,1.708661796,-1.000526909,1.828864775,-1.947076959,-0.503401783,0.873496938,1.143151547,-1.954874318,-1.066275437,1.73143694,0.063443702
2.76590355,1.421075942,-2.032250217,-1.906194787,-0.338085398,1.293066335,1.077157606,2.640424935,-0.247351867,1.96806464,-1.291357385,2.169550033,-0.371145484,5.640726086,-0.673547548,4.839082883,-0.369573367,-0.548102065,-0.575604576,-3.12757385,-1.157792238,1.904570638,-0.1251671,0.972272037,0.793539344,-1.161576474,-2.689041083,3.162561389,-0.882417962,0.736035894,-0.643745602,0.038182172,-1.087797371,-1.832895732,3.211142189,0.381450405,0.885691366,-0.904286112,-1.584761798,0.004670739,0.990521633,-0.545124884,2.11142049,0.651294008,1.062592852,-0.172731754,-1.134096654,0.767049281,2.180507133,0.39328147,1.074831051,-4.412237316,-2.748568865,-2.330475548,-2.242551237,0.404418867,0.573556363,1.55395563,1.817843015,2.827867006,0.779481461,-2.05978725,4.848183305,0.774188862,0.045315267,-0.244195702,1.963721469,-0.11782435,2.234191167,5.26606858,-3.254041529,-0.168805342,-1.711309441,3.648927942,0.334476464,-0.150033644,-2.242560301,-0.259205519,1.36654353,-0.634334518,-0.17813577,-0.446947745,0.694552835,0.187572269,0.208563711,-0.205447599,0.501646673,0.082056799,-2.047790535,0.725467026,-0.39910822,0.251408878,1.690246667,1.172529176,0.409686818,-0.158953523,1.209154174,0.94544904,1.084606599,1.173151895
